StartTime,Duration,Recording_tag,Focal,WhaleID,WhaleType,Source_subgroup,EndTime,Latency,DurationPrev,CallType,Age,bout,BoutStartTime,BoutEndTime,BoutLatency,Type,Group,ID
738.17,0.56,gm15_257g,1,G,Female,1,738.7299999999999,NA,NA,NA,3,1,0,0.5599999999999454,NA,Real,G1,d1_G
745.45,0.36,gm15_257e,1,E,Indeterminate,1,745.8100000000001,6.720000000000141,0.56,ResponseCall,2,1,7.280000000000086,7.6400000000001,6.720000000000141,Real,G1,d1_E
745.98,0.36,gm15_257g,1,G,Female,1,746.34,0.16999999999995907,0.36,ResponseCall,3,1,7.810000000000059,8.170000000000073,0.16999999999995907,Real,G1,d1_G
757.99,0.36,gm15_257e,1,E,Indeterminate,1,758.35,11.649999999999977,0.36,ResponseCall,2,1,19.82000000000005,20.180000000000064,11.649999999999977,Real,G1,d1_E
760.45,0.42,gm15_257e,1,E,Indeterminate,1,760.87,2.1000000000000227,0.36,ResponseCall,2,1,22.280000000000086,22.700000000000045,2.1000000000000227,Real,G1,d1_E
764.08,0.56,gm15_257e,1,E,Indeterminate,1,764.64,3.2100000000000364,0.42,ResponseCall,2,1,25.910000000000082,26.470000000000027,3.2100000000000364,Real,G1,d1_E
772.3,0.48,gm15_257e,1,E,Indeterminate,1,772.78,7.659999999999968,0.56,ResponseCall,2,1,34.129999999999995,34.610000000000014,7.659999999999968,Real,G1,d1_E
1184.82,0.08,gm15_257e,1,E,Indeterminate,1,1184.8999999999999,412.03999999999996,0.48,InitiationCall,2,2,0,0.07999999999992724,NA,Real,G1,d1_E
1185.44,0.11,gm15_257g,1,G,Female,1,1185.55,0.540000000000191,0.08,ResponseCall,3,2,0.6200000000001182,0.7300000000000182,0.540000000000191,Real,G1,d1_G
1185.96,0.09,gm15_257e,1,E,Indeterminate,1,1186.05,0.41000000000008185,0.11,ResponseCall,2,2,1.1400000000001,1.2300000000000182,0.41000000000008185,Real,G1,d1_E
1444.52,0.17,gm15_257g,1,G,Female,1,1444.69,258.47,0.09,InitiationCall,3,3,0,0.17000000000007276,NA,Real,G1,d1_G
1446.95,0.13,gm15_257g,1,G,Female,1,1447.0800000000002,2.259999999999991,0.17,ResponseCall,3,3,2.4300000000000637,2.560000000000173,2.259999999999991,Real,G1,d1_G
1485.75,0.15,gm15_257e,1,E,Indeterminate,1,1485.9,38.669999999999845,0.13,ResponseCall,2,3,41.23000000000002,41.38000000000011,38.669999999999845,Real,G1,d1_E
1486.73,0.2,gm15_257g,1,G,Female,1,1486.93,0.8299999999999272,0.15,ResponseCall,3,3,42.210000000000036,42.41000000000008,0.8299999999999272,Real,G1,d1_G
1486.92,0.23,gm15_257e,1,E,Indeterminate,1,1487.15,-0.009999999999990905,0.2,ResponseCall,2,3,42.40000000000009,42.63000000000011,-0.009999999999990905,Real,G1,d1_E
1603.09,0.77,gm15_257g,1,G,Female,1,1603.86,115.93999999999983,0.23,InitiationCall,3,4,0,0.7699999999999818,NA,Real,G1,d1_G
1604.67,1.04,gm15_257e,1,E,Indeterminate,1,1605.71,0.8100000000001728,0.77,ResponseCall,2,4,1.5800000000001546,2.6200000000001182,0.8100000000001728,Real,G1,d1_E
1607.2,1.21,gm15_257e,1,E,Indeterminate,1,1608.41,1.490000000000009,1.04,ResponseCall,2,4,4.110000000000127,5.320000000000164,1.490000000000009,Real,G1,d1_E
1607.54,1.27,gm15_257g,1,G,Female,1,1608.81,-0.8700000000001182,1.21,ResponseCall,3,4,4.4500000000000455,5.720000000000027,-0.8700000000001182,Real,G1,d1_G
1612.63,1.25,gm15_257g,1,G,Female,1,1613.88,3.8200000000001637,1.27,ResponseCall,3,4,9.540000000000191,10.790000000000191,3.8200000000001637,Real,G1,d1_G
1619.89,1.13,gm15_257e,1,E,Indeterminate,1,1621.0200000000002,6.009999999999991,1.25,ResponseCall,2,4,16.800000000000182,17.93000000000029,6.009999999999991,Real,G1,d1_E
1626.75,1.1,gm15_257e,1,E,Indeterminate,1,1627.85,5.729999999999791,1.13,ResponseCall,2,4,23.660000000000082,24.75999999999999,5.729999999999791,Real,G1,d1_E
1627.18,0.55,gm15_257g,1,G,Female,1,1627.73,-0.6699999999998454,1.1,ResponseCall,3,4,24.090000000000146,24.6400000000001,-0.6699999999998454,Real,G1,d1_G
1629.79,1.34,gm15_257g,1,G,Female,1,1631.1299999999999,2.0599999999999454,0.55,ResponseCall,3,4,26.700000000000045,28.039999999999964,2.0599999999999454,Real,G1,d1_G
1665.61,0.61,gm15_257g,1,G,Female,1,1666.2199999999998,34.48000000000002,1.34,ResponseCall,3,4,62.51999999999998,63.12999999999988,34.48000000000002,Real,G1,d1_G
1667.62,0.53,gm15_257g,0,nf,Juvenile,1,1668.1499999999999,1.400000000000091,0.61,ResponseCall,1,4,64.52999999999997,65.05999999999995,1.400000000000091,Real,G1,d1_nf
1668.28,1.35,gm15_257g,1,G,Female,1,1669.6299999999999,0.13000000000010914,0.53,ResponseCall,3,4,65.19000000000005,66.53999999999996,0.13000000000010914,Real,G1,d1_G
2230.42,0.52,gm15_257e,0,nf,Juvenile,1,2230.94,560.7900000000002,1.35,InitiationCall,1,5,0,0.5199999999999818,NA,Real,G1,d1_nf
2248.68,0.23,gm15_257e,0,nf,Juvenile,1,2248.91,17.73999999999978,0.52,ResponseCall,1,5,18.259999999999764,18.48999999999978,17.73999999999978,Real,G1,d1_nf
2398.63,0.33,gm15_257h,1,H,Indeterminate,2,2398.96,149.72000000000025,0.23,InitiationCall,2,6,0,0.32999999999992724,NA,Real,G1,d1_H
2412.61,0.19,gm15_257e,1,E,Indeterminate,1,2412.8,13.650000000000091,0.33,ResponseCall,2,6,13.980000000000018,14.170000000000073,13.650000000000091,Real,G1,d1_E
2423.75,0.35,gm15_257e,1,E,Indeterminate,1,2424.1,10.949999999999818,0.19,ResponseCall,2,6,25.11999999999989,25.4699999999998,10.949999999999818,Real,G1,d1_E
2440.69,0.14,gm15_257g,1,G,Female,1,2440.83,16.590000000000146,0.35,ResponseCall,3,6,42.059999999999945,42.19999999999982,16.590000000000146,Real,G1,d1_G
2472.01,0.39,gm15_257e,1,E,Indeterminate,1,2472.4,31.18000000000029,0.14,ResponseCall,2,6,73.38000000000011,73.76999999999998,31.18000000000029,Real,G1,d1_E
2476.25,0.5,gm15_257e,1,E,Indeterminate,1,2476.75,3.849999999999909,0.39,ResponseCall,2,6,77.61999999999989,78.11999999999989,3.849999999999909,Real,G1,d1_E
2478.26,0.34,gm15_257g,1,G,Female,1,2478.6000000000004,1.5100000000002183,0.5,ResponseCall,3,6,79.63000000000011,79.97000000000025,1.5100000000002183,Real,G1,d1_G
2484.43,0.67,gm15_257g,1,G,Female,1,2485.1,5.8299999999994725,0.34,ResponseCall,3,6,85.79999999999973,86.4699999999998,5.8299999999994725,Real,G1,d1_G
2494.86,0.94,gm15_257e,1,E,Indeterminate,1,2495.8,9.760000000000218,0.67,ResponseCall,2,6,96.23000000000002,97.17000000000007,9.760000000000218,Real,G1,d1_E
2496.33,0.67,gm15_257g,1,G,Female,1,2497,0.5299999999997453,0.94,ResponseCall,3,6,97.69999999999982,98.36999999999989,0.5299999999997453,Real,G1,d1_G
2510.78,0.79,gm15_257e,1,E,Indeterminate,1,2511.57,13.7800000000002,0.67,ResponseCall,2,6,112.15000000000009,112.94000000000005,13.7800000000002,Real,G1,d1_E
2523.77,1.19,gm15_257e,1,E,Indeterminate,1,2524.96,12.199999999999818,0.79,ResponseCall,2,6,125.13999999999987,126.32999999999993,12.199999999999818,Real,G1,d1_E
2540.82,1.3,gm15_257e,1,E,Indeterminate,1,2542.1200000000003,15.860000000000127,1.19,ResponseCall,2,6,142.19000000000005,143.49000000000024,15.860000000000127,Real,G1,d1_E
2548.28,1.04,gm15_257e,1,E,Indeterminate,1,2549.32,6.1599999999998545,1.3,ResponseCall,2,6,149.6500000000001,150.69000000000005,6.1599999999998545,Real,G1,d1_E
2557.76,1.38,gm15_257e,1,E,Indeterminate,1,2559.1400000000003,8.440000000000055,1.04,ResponseCall,2,6,159.1300000000001,160.51000000000022,8.440000000000055,Real,G1,d1_E
2567.38,1.11,gm15_257e,1,E,Indeterminate,1,2568.4900000000002,8.239999999999782,1.38,ResponseCall,2,6,168.75,169.86000000000013,8.239999999999782,Real,G1,d1_E
2588.36,0.94,gm15_257e,1,E,Indeterminate,1,2589.3,19.86999999999989,1.11,ResponseCall,2,6,189.73000000000002,190.67000000000007,19.86999999999989,Real,G1,d1_E
2593.21,1.05,gm15_257e,1,E,Indeterminate,1,2594.26,3.9099999999998545,0.94,ResponseCall,2,6,194.57999999999993,195.6300000000001,3.9099999999998545,Real,G1,d1_E
2600.63,1.17,gm15_257e,1,E,Indeterminate,1,2601.8,6.369999999999891,1.05,ResponseCall,2,6,202,203.17000000000007,6.369999999999891,Real,G1,d1_E
2611.18,1.39,gm15_257e,1,E,Indeterminate,1,2612.5699999999997,9.379999999999654,1.17,ResponseCall,2,6,212.54999999999973,213.9399999999996,9.379999999999654,Real,G1,d1_E
2622.87,1.31,gm15_257e,1,E,Indeterminate,1,2624.18,10.300000000000182,1.39,ResponseCall,2,6,224.23999999999978,225.54999999999973,10.300000000000182,Real,G1,d1_E
2660.84,0.97,gm15_257e,1,E,Indeterminate,1,2661.81,36.66000000000031,1.31,ResponseCall,2,6,262.21000000000004,263.17999999999984,36.66000000000031,Real,G1,d1_E
2682.97,1.33,gm15_257e,1,E,Indeterminate,1,2684.2999999999997,21.159999999999854,0.97,ResponseCall,2,6,284.3399999999997,285.6699999999996,21.159999999999854,Real,G1,d1_E
2690.46,1.4,gm15_257e,1,E,Indeterminate,1,2691.86,6.160000000000309,1.33,ResponseCall,2,6,291.8299999999999,293.23,6.160000000000309,Real,G1,d1_E
2695.08,1.35,gm15_257e,1,E,Indeterminate,1,2696.43,3.2199999999998,1.4,ResponseCall,2,6,296.4499999999998,297.7999999999997,3.2199999999998,Real,G1,d1_E
2699.58,1.33,gm15_257e,1,E,Indeterminate,1,2700.91,3.150000000000091,1.35,ResponseCall,2,6,300.9499999999998,302.27999999999975,3.150000000000091,Real,G1,d1_E
2707.24,0.15,gm15_257f,0,nf,Juvenile,1,2707.39,6.329999999999927,1.33,ResponseCall,1,6,308.6099999999997,308.75999999999976,6.329999999999927,Real,G1,d1_nf
2716.88,0.11,gm15_257f,1,F,Indeterminate,2,2716.9900000000002,9.490000000000236,0.15,ResponseCall,2,6,318.25,318.3600000000001,9.490000000000236,Real,G1,d1_F
2726.64,0.14,gm15_257f,1,F,Indeterminate,2,2726.7799999999997,9.649999999999636,0.11,ResponseCall,2,6,328.00999999999976,328.14999999999964,9.649999999999636,Real,G1,d1_F
2764.27,0.11,gm15_257h,1,H,Indeterminate,2,2764.38,37.49000000000024,0.14,ResponseCall,2,6,365.6399999999999,365.75,37.49000000000024,Real,G1,d1_H
2764.93,0.11,gm15_257h,1,H,Indeterminate,2,2765.04,0.5499999999997272,0.11,ResponseCall,2,6,366.2999999999997,366.40999999999985,0.5499999999997272,Real,G1,d1_H
2775.88,0.55,gm15_257g,1,G,Female,1,2776.4300000000003,10.840000000000146,0.11,ResponseCall,3,6,377.25,377.8000000000002,10.840000000000146,Real,G1,d1_G
2821.45,0.11,gm15_257h,0,nf,Juvenile,1,2821.56,45.01999999999953,0.55,ResponseCall,1,6,422.8199999999997,422.92999999999984,45.01999999999953,Real,G1,d1_nf
2822.47,0.08,gm15_257h,0,nf,Juvenile,1,2822.5499999999997,0.9099999999998545,0.11,ResponseCall,1,6,423.8399999999997,423.9199999999996,0.9099999999998545,Real,G1,d1_nf
2823.06,0.16,gm15_257h,0,nf,Juvenile,1,2823.22,0.5100000000002183,0.08,ResponseCall,1,6,424.42999999999984,424.5899999999997,0.5100000000002183,Real,G1,d1_nf
2847.22,0.12,gm15_257f,0,nf,Juvenile,1,2847.3399999999997,24,0.16,ResponseCall,1,6,448.5899999999997,448.7099999999996,24,Real,G1,d1_nf
2861.14,0.14,gm15_257f,0,nf,Juvenile,1,2861.2799999999997,13.800000000000182,0.12,ResponseCall,1,6,462.50999999999976,462.64999999999964,13.800000000000182,Real,G1,d1_nf
2916.41,0.19,gm15_257e,1,E,Indeterminate,1,2916.6,55.13000000000011,0.14,ResponseCall,2,6,517.7799999999997,517.9699999999998,55.13000000000011,Real,G1,d1_E
2919.12,0.13,gm15_257e,1,E,Indeterminate,1,2919.25,2.519999999999982,0.19,ResponseCall,2,6,520.4899999999998,520.6199999999999,2.519999999999982,Real,G1,d1_E
2924.72,0.14,gm15_257e,1,E,Indeterminate,1,2924.8599999999997,5.4699999999998,0.13,ResponseCall,2,6,526.0899999999997,526.2299999999996,5.4699999999998,Real,G1,d1_E
2927.25,0.08,gm15_257g,1,G,Female,1,2927.33,2.3900000000003274,0.14,ResponseCall,3,6,528.6199999999999,528.6999999999998,2.3900000000003274,Real,G1,d1_G
3136.15,0.31,gm15_257h,1,H,Indeterminate,2,3136.46,208.82000000000016,0.08,InitiationCall,2,7,0,0.30999999999994543,NA,Real,G1,d1_H
3153.32,0.07,gm15_257e,1,E,Indeterminate,1,3153.3900000000003,16.860000000000127,0.31,ResponseCall,2,7,17.170000000000073,17.240000000000236,16.860000000000127,Real,G1,d1_E
3177.52,0.08,gm15_257g,0,nf,Juvenile,1,3177.6,24.129999999999654,0.07,ResponseCall,1,7,41.36999999999989,41.44999999999982,24.129999999999654,Real,G1,d1_nf
3193.47,0.09,gm15_257h,0,nf,Juvenile,1,3193.56,15.86999999999989,0.08,ResponseCall,1,7,57.31999999999971,57.409999999999854,15.86999999999989,Real,G1,d1_nf
3208.02,0.15,gm15_257e,1,E,Indeterminate,1,3208.17,14.460000000000036,0.09,ResponseCall,2,7,71.86999999999989,72.01999999999998,14.460000000000036,Real,G1,d1_E
3209.56,0.17,gm15_257e,0,nf,Juvenile,1,3209.73,1.3899999999998727,0.15,ResponseCall,1,7,73.40999999999985,73.57999999999993,1.3899999999998727,Real,G1,d1_nf
3210.69,0.21,gm15_257e,1,E,Indeterminate,1,3210.9,0.9600000000000364,0.17,ResponseCall,2,7,74.53999999999996,74.75,0.9600000000000364,Real,G1,d1_E
3212,0.25,gm15_257e,1,E,Indeterminate,1,3212.25,1.099999999999909,0.21,ResponseCall,2,7,75.84999999999991,76.09999999999991,1.099999999999909,Real,G1,d1_E
3213.49,0.51,gm15_257e,1,E,Indeterminate,1,3214,1.2399999999997817,0.25,ResponseCall,2,7,77.33999999999969,77.84999999999991,1.2399999999997817,Real,G1,d1_E
3215.63,0.3,gm15_257e,1,E,Indeterminate,1,3215.9300000000003,1.6300000000001091,0.51,ResponseCall,2,7,79.48000000000002,79.7800000000002,1.6300000000001091,Real,G1,d1_E
3217.03,0.33,gm15_257e,1,E,Indeterminate,1,3217.36,1.099999999999909,0.3,ResponseCall,2,7,80.88000000000011,81.21000000000004,1.099999999999909,Real,G1,d1_E
3218.43,0.27,gm15_257g,0,nf,Juvenile,1,3218.7,1.069999999999709,0.33,ResponseCall,1,7,82.27999999999975,82.54999999999973,1.069999999999709,Real,G1,d1_nf
3226.74,0.46,gm15_257g,0,nf,Juvenile,1,3227.2,8.039999999999964,0.27,ResponseCall,1,7,90.58999999999969,91.04999999999973,8.039999999999964,Real,G1,d1_nf
3241.65,1.05,gm15_257h,0,nf,Juvenile,1,3242.7000000000003,14.450000000000273,0.46,ResponseCall,1,7,105.5,106.55000000000018,14.450000000000273,Real,G1,d1_nf
3241.75,0.88,gm15_257g,0,nf,Juvenile,1,3242.63,-0.9500000000002728,1.05,ResponseCall,1,7,105.59999999999991,106.48000000000002,-0.9500000000002728,Real,G1,d1_nf
3245.91,1.11,gm15_257h,0,nf,Juvenile,1,3247.02,3.2799999999997453,0.88,ResponseCall,1,7,109.75999999999976,110.86999999999989,3.2799999999997453,Real,G1,d1_nf
3251.12,0.48,gm15_257h,0,nf,Juvenile,1,3251.6,4.099999999999909,1.11,ResponseCall,1,7,114.9699999999998,115.44999999999982,4.099999999999909,Real,G1,d1_nf
3308.45,0.07,gm15_257e,1,E,Indeterminate,1,3308.52,56.84999999999991,0.48,ResponseCall,2,7,172.29999999999973,172.3699999999999,56.84999999999991,Real,G1,d1_E
3466.35,0.09,gm15_257e,1,E,Indeterminate,1,3466.44,157.82999999999993,0.07,InitiationCall,2,8,0,0.09000000000014552,NA,Real,G1,d1_E
3503.92,0.31,gm15_257e,1,E,Indeterminate,1,3504.23,37.48000000000002,0.09,ResponseCall,2,8,37.570000000000164,37.88000000000011,37.48000000000002,Real,G1,d1_E
3505.78,0.62,gm15_257e,1,E,Indeterminate,1,3506.4,1.550000000000182,0.31,ResponseCall,2,8,39.43000000000029,40.05000000000018,1.550000000000182,Real,G1,d1_E
3509.43,0.45,gm15_257e,1,E,Indeterminate,1,3509.8799999999997,3.0299999999997453,0.62,ResponseCall,2,8,43.07999999999993,43.529999999999745,3.0299999999997453,Real,G1,d1_E
3540.54,0.12,gm15_257e,1,E,Indeterminate,1,3540.66,30.66000000000031,0.45,ResponseCall,2,8,74.19000000000005,74.30999999999995,30.66000000000031,Real,G1,d1_E
3542.11,0.08,gm15_257e,1,E,Indeterminate,1,3542.19,1.4500000000002728,0.12,ResponseCall,2,8,75.76000000000022,75.84000000000015,1.4500000000002728,Real,G1,d1_E
3651.33,0.08,gm15_257e,1,E,Indeterminate,1,3651.41,109.13999999999987,0.08,InitiationCall,2,9,0,0.07999999999992724,NA,Real,G1,d1_E
3694.72,0.25,gm15_257e,1,E,Indeterminate,1,3694.97,43.309999999999945,0.08,ResponseCall,2,9,43.38999999999987,43.63999999999987,43.309999999999945,Real,G1,d1_E
3695.66,0.11,gm15_257g,1,G,Female,1,3695.77,0.6900000000000546,0.25,ResponseCall,3,9,44.32999999999993,44.440000000000055,0.6900000000000546,Real,G1,d1_G
3695.81,0.2,gm15_257e,1,E,Indeterminate,1,3696.0099999999998,0.03999999999996362,0.11,ResponseCall,2,9,44.48000000000002,44.679999999999836,0.03999999999996362,Real,G1,d1_E
3697.22,0.13,gm15_257g,1,G,Female,1,3697.35,1.2100000000000364,0.2,ResponseCall,3,9,45.88999999999987,46.01999999999998,1.2100000000000364,Real,G1,d1_G
3697.68,0.18,gm15_257e,1,E,Indeterminate,1,3697.8599999999997,0.32999999999992724,0.13,ResponseCall,2,9,46.34999999999991,46.529999999999745,0.32999999999992724,Real,G1,d1_E
3710.72,0.09,gm15_257e,1,E,Indeterminate,1,3710.81,12.860000000000127,0.18,ResponseCall,2,9,59.38999999999987,59.48000000000002,12.860000000000127,Real,G1,d1_E
3714.08,0.12,gm15_257e,1,E,Indeterminate,1,3714.2,3.269999999999982,0.09,ResponseCall,2,9,62.75,62.86999999999989,3.269999999999982,Real,G1,d1_E
3718.95,0.12,gm15_257e,1,E,Indeterminate,1,3719.0699999999997,4.75,0.12,ResponseCall,2,9,67.61999999999989,67.73999999999978,4.75,Real,G1,d1_E
3752.01,0.13,gm15_257e,0,nf,Juvenile,1,3752.1400000000003,32.94000000000051,0.12,ResponseCall,1,9,100.68000000000029,100.8100000000004,32.94000000000051,Real,G1,d1_nf
3752.11,0.49,gm15_257f,0,nf,Juvenile,1,3752.6,-0.03000000000020009,0.13,ResponseCall,1,9,100.7800000000002,101.26999999999998,-0.03000000000020009,Real,G1,d1_nf
3754.89,0.78,gm15_257e,0,nf,Juvenile,1,3755.67,2.2899999999999636,0.49,ResponseCall,1,9,103.55999999999995,104.34000000000015,2.2899999999999636,Real,G1,d1_nf
3756.28,0.74,gm15_257e,0,nf,Juvenile,1,3757.02,0.6100000000001273,0.78,ResponseCall,1,9,104.95000000000027,105.69000000000005,0.6100000000001273,Real,G1,d1_nf
3764.49,0.15,gm15_257e,1,E,Indeterminate,1,3764.64,7.4699999999998,0.74,ResponseCall,2,9,113.15999999999985,113.30999999999995,7.4699999999998,Real,G1,d1_E
3765.66,0.13,gm15_257e,1,E,Indeterminate,1,3765.79,1.0199999999999818,0.15,ResponseCall,2,9,114.32999999999993,114.46000000000004,1.0199999999999818,Real,G1,d1_E
3766.14,0.08,gm15_257g,1,G,Female,1,3766.22,0.34999999999990905,0.13,ResponseCall,3,9,114.80999999999995,114.88999999999987,0.34999999999990905,Real,G1,d1_G
3766.68,0.13,gm15_257e,1,E,Indeterminate,1,3766.81,0.4600000000000364,0.08,ResponseCall,2,9,115.34999999999991,115.48000000000002,0.4600000000000364,Real,G1,d1_E
3766.93,0.13,gm15_257f,1,F,Indeterminate,2,3767.06,0.11999999999989086,0.13,ResponseCall,2,9,115.59999999999991,115.73000000000002,0.11999999999989086,Real,G1,d1_F
3788.95,0.11,gm15_257e,1,E,Indeterminate,1,3789.06,21.889999999999873,0.13,ResponseCall,2,9,137.6199999999999,137.73000000000002,21.889999999999873,Real,G1,d1_E
3890.79,0.34,gm15_257f,1,F,Indeterminate,2,3891.13,101.73000000000002,0.11,InitiationCall,2,10,0,0.3400000000001455,NA,Real,G1,d1_F
3896.47,0.47,gm15_257e,1,E,Indeterminate,1,3896.9399999999996,5.339999999999691,0.34,ResponseCall,2,10,5.679999999999836,6.149999999999636,5.339999999999691,Real,G1,d1_E
3918.5,0.48,gm15_257f,1,F,Indeterminate,2,3918.98,21.5600000000004,0.47,ResponseCall,2,10,27.710000000000036,28.190000000000055,21.5600000000004,Real,G1,d1_F
4058.24,0.45,gm15_257f,1,F,Indeterminate,2,4058.6899999999996,139.25999999999976,0.48,InitiationCall,2,11,0,0.4499999999998181,NA,Real,G1,d1_F
4066.76,0.53,gm15_257f,1,F,Indeterminate,2,4067.2900000000004,8.070000000000618,0.45,ResponseCall,2,11,8.520000000000437,9.050000000000637,8.070000000000618,Real,G1,d1_F
4086.39,0.34,gm15_257f,1,F,Indeterminate,2,4086.73,19.099999999999454,0.53,ResponseCall,2,11,28.15000000000009,28.490000000000236,19.099999999999454,Real,G1,d1_F
4145.85,0.33,gm15_257g,1,G,Female,1,4146.18,59.120000000000346,0.34,ResponseCall,3,11,87.61000000000058,87.94000000000051,59.120000000000346,Real,G1,d1_G
4148.89,0.49,gm15_257g,1,G,Female,1,4149.38,2.7100000000000364,0.33,ResponseCall,3,11,90.65000000000055,91.14000000000033,2.7100000000000364,Real,G1,d1_G
4151.53,0.77,gm15_257g,1,G,Female,1,4152.3,2.149999999999636,0.49,ResponseCall,3,11,93.28999999999996,94.0600000000004,2.149999999999636,Real,G1,d1_G
4224.86,0.5,gm15_257g,1,G,Female,1,4225.36,72.55999999999949,0.77,ResponseCall,3,11,166.6199999999999,167.1199999999999,72.55999999999949,Real,G1,d1_G
4231.87,0.31,gm15_257e,1,E,Indeterminate,1,4232.18,6.510000000000218,0.5,ResponseCall,2,11,173.6300000000001,173.9400000000005,6.510000000000218,Real,G1,d1_E
4235.6,0.37,gm15_257e,1,E,Indeterminate,1,4235.97,3.4200000000000728,0.31,ResponseCall,2,11,177.36000000000058,177.73000000000047,3.4200000000000728,Real,G1,d1_E
4728.44,0.43,gm15_257f,1,F,Indeterminate,2,4728.87,492.46999999999935,0.37,InitiationCall,2,12,0,0.43000000000029104,NA,Real,G1,d1_F
4732.23,0.44,gm15_257f,1,F,Indeterminate,2,4732.669999999999,3.3599999999996726,0.43,ResponseCall,2,12,3.7899999999999636,4.2299999999995634,3.3599999999996726,Real,G1,d1_F
4736.24,0.83,gm15_257f,1,F,Indeterminate,2,4737.07,3.5700000000006185,0.44,ResponseCall,2,12,7.800000000000182,8.63000000000011,3.5700000000006185,Real,G1,d1_F
4740.94,0.85,gm15_257f,1,F,Indeterminate,2,4741.79,3.869999999999891,0.83,ResponseCall,2,12,12.5,13.350000000000364,3.869999999999891,Real,G1,d1_F
4744.22,1.58,gm15_257f,1,F,Indeterminate,2,4745.8,2.430000000000291,0.85,ResponseCall,2,12,15.780000000000655,17.360000000000582,2.430000000000291,Real,G1,d1_F
4747.6,2.01,gm15_257f,1,F,Indeterminate,2,4749.610000000001,1.800000000000182,1.58,ResponseCall,2,12,19.160000000000764,21.170000000000982,1.800000000000182,Real,G1,d1_F
4752.84,1.86,gm15_257f,1,F,Indeterminate,2,4754.7,3.2299999999995634,2.01,ResponseCall,2,12,24.400000000000546,26.26000000000022,3.2299999999995634,Real,G1,d1_F
4756.69,2.05,gm15_257f,1,F,Indeterminate,2,4758.74,1.9899999999997817,1.86,ResponseCall,2,12,28.25,30.300000000000182,1.9899999999997817,Real,G1,d1_F
4760.41,1.97,gm15_257f,1,F,Indeterminate,2,4762.38,1.6700000000000728,2.05,ResponseCall,2,12,31.970000000000255,33.94000000000051,1.6700000000000728,Real,G1,d1_F
4763.86,0.98,gm15_257f,1,F,Indeterminate,2,4764.839999999999,1.4799999999995634,1.97,ResponseCall,2,12,35.42000000000007,36.399999999999636,1.4799999999995634,Real,G1,d1_F
4765.34,0.96,gm15_257f,1,F,Indeterminate,2,4766.3,0.5000000000009095,0.98,ResponseCall,2,12,36.900000000000546,37.86000000000058,0.5000000000009095,Real,G1,d1_F
4767.96,1.29,gm15_257f,1,F,Indeterminate,2,4769.25,1.6599999999998545,0.96,ResponseCall,2,12,39.52000000000044,40.8100000000004,1.6599999999998545,Real,G1,d1_F
4770.36,1.49,gm15_257f,1,F,Indeterminate,2,4771.8499999999995,1.1099999999996726,1.29,ResponseCall,2,12,41.92000000000007,43.409999999999854,1.1099999999996726,Real,G1,d1_F
4775.11,1.66,gm15_257f,1,F,Indeterminate,2,4776.7699999999995,3.2600000000002183,1.49,ResponseCall,2,12,46.67000000000007,48.32999999999993,3.2600000000002183,Real,G1,d1_F
4777.54,1.26,gm15_257f,1,F,Indeterminate,2,4778.8,0.7700000000004366,1.66,ResponseCall,2,12,49.100000000000364,50.36000000000058,0.7700000000004366,Real,G1,d1_F
4779.61,0.99,gm15_257f,1,F,Indeterminate,2,4780.5999999999995,0.8099999999994907,1.26,ResponseCall,2,12,51.17000000000007,52.159999999999854,0.8099999999994907,Real,G1,d1_F
4783.27,1.06,gm15_257f,1,F,Indeterminate,2,4784.330000000001,2.6700000000009823,0.99,ResponseCall,2,12,54.83000000000084,55.89000000000124,2.6700000000009823,Real,G1,d1_F
4784.8,0.91,gm15_257f,1,F,Indeterminate,2,4785.71,0.46999999999934516,1.06,ResponseCall,2,12,56.36000000000058,57.27000000000044,0.46999999999934516,Real,G1,d1_F
4788.55,1.48,gm15_257f,1,F,Indeterminate,2,4790.03,2.8400000000001455,0.91,ResponseCall,2,12,60.11000000000058,61.590000000000146,2.8400000000001455,Real,G1,d1_F
4791.57,1.47,gm15_257f,1,F,Indeterminate,2,4793.04,1.5399999999999636,1.48,ResponseCall,2,12,63.13000000000011,64.60000000000036,1.5399999999999636,Real,G1,d1_F
4797.96,1.37,gm15_257h,0,F,Indeterminate,2,4799.33,4.920000000000073,1.47,ResponseCall,2,12,69.52000000000044,70.89000000000033,4.920000000000073,Real,G1,d1_F
4802.25,0.37,gm15_257e,1,E,Indeterminate,1,4802.62,2.9200000000000728,1.34,ResponseCall,2,12,73.8100000000004,74.18000000000029,2.9200000000000728,Real,G1,d1_E
4803.18,1.31,gm15_257f,1,F,Indeterminate,2,4804.490000000001,0.5600000000004002,0.37,ResponseCall,2,12,74.74000000000069,76.05000000000109,0.5600000000004002,Real,G1,d1_F
4807.99,1.29,gm15_257f,1,F,Indeterminate,2,4809.28,3.4999999999990905,1.31,ResponseCall,2,12,79.55000000000018,80.84000000000015,3.4999999999990905,Real,G1,d1_F
4813.44,1.33,gm15_257h,0,F,Indeterminate,2,4814.7699999999995,4.1599999999998545,1.27,ResponseCall,2,12,85,86.32999999999993,4.1599999999998545,Real,G1,d1_F
4816.42,0.85,gm15_257f,1,F,Indeterminate,2,4817.27,1.6500000000005457,1.37,ResponseCall,2,12,87.98000000000047,88.83000000000084,1.6500000000005457,Real,G1,d1_F
